Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005/2/28,18:00:00,2.0,922,-200,6.7,842,268,849,140,858,676,2.1,36.6,0.2634
2005/2/28,19:00:00,2.4,938,-200,8.1,903,309,790,141,885,798,1.6,37.9,0.2645
2005/2/28,20:00:00,2.5,939,-200,7.4,872,297,814,142,870,793,1.4,38.0,0.2615
2005/2/28,21:00:00,1.6,827,-200,3.6,687,225,1015,123,727,573,1.0,36.6,0.2456
2005/2/28,22:00:00,0.9,776,-200,1.9,580,122,1183,90,655,402,1.1,35.4,0.2382
2005/2/28,23:00:00,0.7,755,-200,1.4,538,100,1285,79,621,343,1.0,34.3,0.2292
2005/3/1,0:00:00,0.6,766,-200,1.2,515,86,1327,69,642,322,1.0,37.4,0.2487
2005/3/1,1:00:00,0.6,762,-200,0.9,487,71,1364,60,640,307,0.7,41.2,0.2693
2005/3/1,2:00:00,0.4,736,-200,0.6,453,39,1498,37,602,268,0.2,40.6,0.2566
2005/3/1,3:00:00,0.2,715,-200,0.2,387,-200,1791,-200,559,227,0.1,40.0,0.2499
2005/3/1,4:00:00,0.2,716,-200,0.2,390,29,1804,27,551,221,-0.1,37.5,0.2326
2005/3/1,5:00:00,0.2,731,-200,0.3,408,32,1727,30,561,225,-0.3,38.4,0.2347
2005/3/1,6:00:00,0.2,735,-200,0.3,407,37,1677,33,579,232,-0.6,40.1,0.2404
2005/3/1,7:00:00,0.5,779,-200,1.0,500,134,1361,84,652,313,-0.6,41.4,0.2478
2005/3/1,8:00:00,1.5,915,-200,5.2,774,358,911,147,839,629,-0.2,40.2,0.2478
2005/3/1,9:00:00,1.9,905,-200,6.1,818,354,853,143,840,790,0.6,36.8,0.2388
2005/3/1,10:00:00,1.4,835,-200,3.6,688,284,988,122,720,630,2.8,30.3,0.2294
2005/3/1,11:00:00,0.9,798,-200,2.3,609,213,1122,109,660,472,3.1,29.1,0.224
2005/3/1,12:00:00,0.7,783,-200,1.9,580,174,1181,95,647,378,3.3,29.2,0.2288
2005/3/1,13:00:00,0.8,807,-200,2.6,623,157,1097,94,684,384,3.1,31.0,0.2386
2005/3/1,14:00:00,1.0,827,-200,3.1,660,178,1030,102,709,426,3.2,30.8,0.2399
2005/3/1,15:00:00,0.9,822,-200,2.7,632,187,1074,107,701,442,3.3,31.5,0.2464
2005/3/1,16:00:00,1.0,830,-200,3.0,655,198,1045,113,710,467,4.1,28.6,0.2363
2005/3/1,17:00:00,0.9,833,-200,3.0,653,186,1073,110,708,448,3.9,29.2,0.2378
2005/3/1,18:00:00,1.4,882,-200,5.0,766,203,922,116,815,582,1.9,35.0,0.2494
2005/3/1,19:00:00,2.1,967,-200,7.5,880,313,815,148,887,892,1.8,35.4,0.2497
2005/3/1,20:00:00,2.8,1009,-200,9.5,958,342,751,156,935,1006,1.4,36.5,0.2503
2005/3/1,21:00:00,2.2,911,-200,5.3,777,310,913,159,796,852,0.8,36.3,0.2388
2005/3/1,22:00:00,1.0,808,-200,2.4,613,165,1137,116,672,543,0.6,34.1,0.221
2005/3/1,23:00:00,1.1,812,-200,2.5,621,152,1143,110,669,529,0.3,31.9,0.2031
2005/3/2,0:00:00,0.9,790,-200,2.2,597,141,1184,102,637,465,0.2,30.2,0.191
2005/3/2,1:00:00,0.8,765,-200,1.5,544,122,1253,93,601,405,0.0,29.7,0.1847
2005/3/2,2:00:00,0.6,761,-200,1.3,525,79,1307,67,605,332,-0.1,31.9,0.1975
2005/3/2,3:00:00,0.5,788,-200,0.9,486,-200,1294,-200,650,420,-1.1,41.4,0.2379
2005/3/2,4:00:00,-200.0,790,-200,0.7,471,81,1302,75,669,532,-1.4,44.9,0.2536
2005/3/2,5:00:00,0.4,804,-200,0.9,489,77,1262,73,698,630,-1.3,46.3,0.2635
2005/3/2,6:00:00,0.5,831,-200,1.4,537,124,1158,96,722,768,-1.2,47.2,0.27
2005/3/2,7:00:00,0.7,881,-200,3.5,680,159,1023,110,813,866,-1.3,47.5,0.2702
2005/3/2,8:00:00,2.4,1099,-200,11.0,1013,396,690,150,1056,1254,-1.9,51.4,0.2801
2005/3/2,9:00:00,2.8,1100,-200,12.4,1065,479,669,169,1072,1347,-0.5,45.9,0.2763
2005/3/2,10:00:00,2.0,1042,-200,8.3,910,438,774,181,922,1216,4.6,32.5,0.2783
2005/3/2,11:00:00,2.2,1026,-200,8.9,935,466,747,187,942,1151,7.5,24.3,0.2528
2005/3/2,12:00:00,1.4,905,-200,5.7,796,288,900,146,767,699,9.6,18.8,0.2246
2005/3/2,13:00:00,1.2,891,-200,5.5,790,205,927,131,764,584,9.3,18.4,0.2157
2005/3/2,14:00:00,1.9,968,-200,9.0,938,311,790,161,897,836,9.7,18.6,0.2244
2005/3/2,15:00:00,1.3,909,-200,6.3,826,246,898,143,802,626,10.1,16.7,0.2062
2005/3/2,16:00:00,2.0,938,-200,9.1,945,356,804,176,855,878,11.8,13.5,0.1862
2005/3/2,17:00:00,2.0,971,-200,8.4,917,397,802,178,885,952,11.6,15.3,0.2086
2005/3/2,18:00:00,3.4,1148,-200,17.5,1226,579,624,207,1126,1460,9.1,19.2,0.2225
2005/3/2,19:00:00,5.1,1299,-200,23.3,1384,819,523,240,1325,1855,7.2,25.6,0.2611
2005/3/2,20:00:00,5.3,1315,-200,19.0,1269,754,551,236,1282,1860,6.1,34.0,0.3237
2005/3/2,21:00:00,2.8,1180,-200,11.1,1020,473,656,199,1054,1629,5.1,36.4,0.323
2005/3/2,22:00:00,1.6,1070,-200,6.2,821,300,754,170,936,1454,4.8,39.6,0.344
2005/3/2,23:00:00,1.4,1031,-200,5.0,763,235,818,153,905,1348,5.0,39.6,0.3479
2005/3/3,0:00:00,1.4,1047,-200,5.3,778,207,799,140,907,1326,4.1,41.7,0.3456
2005/3/3,1:00:00,1.4,1030,-200,4.2,724,204,832,138,893,1285,4.4,43.3,0.3656
2005/3/3,2:00:00,1.1,986,-200,3.5,682,155,875,117,884,1205,3.8,45.9,0.3728
2005/3/3,3:00:00,0.9,992,-200,3.0,655,-200,876,-200,887,1220,3.6,49.7,0.396
2005/3/3,4:00:00,1.0,1076,-200,4.1,715,179,783,119,947,1448,3.4,56.3,0.4455
2005/3/3,5:00:00,1.0,1104,-200,4.0,713,143,754,108,1001,1433,2.9,67.9,0.5183
2005/3/3,6:00:00,1.2,1160,-200,5.1,770,212,702,121,1063,1447,2.8,74.1,0.5618
2005/3/3,7:00:00,1.4,1217,-200,6.7,846,263,650,136,1120,1481,2.9,75.6,0.5742
2005/3/3,8:00:00,3.0,1457,-200,15.6,1167,648,496,175,1422,1785,3.8,72.4,0.5867
2005/3/3,9:00:00,4.2,1337,-200,17.1,1212,717,529,211,1406,1756,5.9,50.2,0.4706
2005/3/3,10:00:00,2.1,1111,-200,8.8,931,389,687,186,1069,1368,7.3,39.4,0.4035
2005/3/3,11:00:00,2.0,1165,-200,6.9,852,438,692,177,1155,1197,3.6,75.9,0.6055
2005/3/3,12:00:00,1.6,1129,-200,5.4,783,282,757,147,1127,1084,3.6,78.6,0.6283
2005/3/3,13:00:00,1.4,1092,-200,4.9,759,268,773,150,1088,1039,5.3,69.2,0.6213
2005/3/3,14:00:00,1.6,1096,-200,5.3,777,248,767,148,1107,961,6.1,66.0,0.6255
2005/3/3,15:00:00,1.5,1108,-200,5.4,783,272,758,151,1115,964,6.0,70.1,0.6577
2005/3/3,16:00:00,1.7,1124,-200,5.5,787,291,740,151,1147,941,6.3,72.1,0.6907
2005/3/3,17:00:00,1.9,1216,-200,7.5,879,363,670,165,1252,1111,6.3,75.7,0.7252
2005/3/3,18:00:00,3.8,1437,-200,16.7,1202,660,507,197,1510,1459,5.6,80.4,0.7382
2005/3/3,19:00:00,5.4,1473,-200,18.2,1245,907,476,228,1539,1519,4.9,82.4,0.7201
2005/3/3,20:00:00,4.2,1396,-200,15.5,1164,639,508,196,1488,1412,4.3,84.0,0.7051
2005/3/3,21:00:00,3.8,1285,-200,10.9,1013,574,568,192,1331,1336,4.3,83.6,0.7025
2005/3/3,22:00:00,2.3,1206,-200,8.7,928,373,621,161,1235,1285,4.6,82.5,0.7066
2005/3/3,23:00:00,2.1,1179,-200,7.3,868,330,664,156,1205,1240,4.4,82.0,0.6938
2005/3/4,0:00:00,2.3,1213,-200,7.5,877,336,654,158,1206,1282,4.3,80.9,0.6791
2005/3/4,1:00:00,2.3,1142,-200,6.8,849,347,680,154,1173,1189,4.1,81.2,0.6721
2005/3/4,2:00:00,1.7,1089,-200,4.7,750,241,765,138,1108,1117,3.9,80.9,0.6613
2005/3/4,3:00:00,1.2,982,-200,2.5,617,-200,891,-200,977,1024,4.5,70.6,0.6004
2005/3/4,4:00:00,0.6,888,-200,1.3,526,96,1134,92,912,744,4.5,65.1,0.5547
2005/3/4,5:00:00,0.9,979,-200,2.2,602,147,925,103,993,928,4.0,75.2,0.6161
2005/3/4,6:00:00,1.1,1023,-200,3.6,690,210,833,117,1049,1006,3.7,76.4,0.6164
2005/3/4,7:00:00,1.9,1153,-200,7.5,878,409,682,139,1180,1173,3.1,77.3,0.5985
2005/3/4,8:00:00,3.7,1393,-200,16.8,1204,719,506,167,1497,1568,3.7,74.4,0.5992
2005/3/4,9:00:00,6.1,1567,-200,28.0,1502,959,399,205,1848,1913,5.0,69.4,0.6118
2005/3/4,10:00:00,4.6,1334,-200,15.8,1174,744,524,216,1432,1643,6.5,60.9,0.5919
2005/3/4,11:00:00,3.3,1280,-200,15.5,1165,583,533,192,1435,1605,7.6,59.8,0.6245
2005/3/4,12:00:00,3.3,1330,-200,14.9,1145,597,537,188,1399,1668,8.6,57.6,0.6471
2005/3/4,13:00:00,3.4,1349,-200,16.4,1193,550,507,189,1493,1710,10.9,52.4,0.6826
2005/3/4,14:00:00,3.6,1349,-200,15.6,1167,499,515,192,1443,1632,12.3,48.3,0.6871
2005/3/4,15:00:00,3.9,1344,-200,16.1,1182,470,525,194,1411,1545,12.5,43.4,0.6298
2005/3/4,16:00:00,4.8,1337,-200,16.6,1198,568,521,217,1401,1557,11.9,42.3,0.5902
2005/3/4,17:00:00,3.9,1316,-200,15.9,1177,525,544,178,1392,1529,12.3,41.2,0.5867
2005/3/4,18:00:00,3.6,1253,-200,13.3,1094,481,575,183,1327,1430,10.8,48.1,0.6235
2005/3/4,19:00:00,3.6,1258,-200,14.9,1144,414,558,189,1336,1509,8.9,52.5,0.5996
2005/3/4,20:00:00,4.6,1326,-200,18.5,1253,565,514,225,1479,1615,8.4,54.7,0.6057
2005/3/4,21:00:00,2.3,1109,-200,7.9,896,303,710,175,1132,1242,7.5,58.7,0.6112
2005/3/4,22:00:00,1.6,1029,-200,5.0,762,221,820,153,1049,1065,6.9,60.0,0.5977
2005/3/4,23:00:00,1.8,1112,-200,6.5,833,260,759,156,1104,1180,6.6,61.3,0.5995
2005/3/5,0:00:00,2.2,1100,-200,6.0,810,327,768,172,1070,1158,6.3,59.8,0.5761
2005/3/5,1:00:00,2.1,1136,-200,6.8,849,344,715,164,1132,1216,5.4,65.8,0.5935
2005/3/5,2:00:00,1.7,1000,-200,4.0,712,270,848,157,989,971,5.8,59.6,0.5523
2005/3/5,3:00:00,1.5,1041,-200,4.4,732,-200,789,-200,1003,1076,4.9,62.6,0.5477
2005/3/5,4:00:00,-200.0,1009,-200,4.0,710,191,819,136,974,1011,4.4,63.9,0.5385
2005/3/5,5:00:00,1.1,975,-200,3.5,681,136,889,110,948,813,4.2,62.5,0.5191
2005/3/5,6:00:00,1.1,993,-200,4.3,727,194,810,128,989,1001,3.1,68.6,0.5302
2005/3/5,7:00:00,0.8,872,-200,2.0,587,168,1082,132,866,655,4.6,54.6,0.4682
2005/3/5,8:00:00,1.3,1017,-200,6.1,818,254,842,156,1034,933,5.0,54.5,0.4788
2005/3/5,9:00:00,2.3,1070,-200,8.7,928,410,701,185,1112,1088,7.0,48.1,0.4847
2005/3/5,10:00:00,1.1,915,-200,3.1,658,166,957,121,866,562,10.0,37.7,0.4643
2005/3/5,11:00:00,1.1,978,-200,5.2,772,162,870,117,955,586,13.0,30.3,0.452
2005/3/5,12:00:00,1.5,968,-200,5.3,777,188,830,133,929,617,14.0,28.1,0.4476
2005/3/5,13:00:00,1.6,1008,-200,6.7,843,199,787,136,998,705,13.3,28.9,0.4399
2005/3/5,14:00:00,2.2,1025,-200,8.3,913,272,724,162,1035,814,13.4,29.0,0.4436
2005/3/5,15:00:00,1.5,983,-200,5.9,806,180,820,132,966,615,13.5,28.3,0.4374
2005/3/5,16:00:00,1.8,1018,-200,7.3,868,255,751,162,1015,804,13.0,29.7,0.442
2005/3/5,17:00:00,2.0,1101,-200,8.4,916,251,721,159,1125,861,11.6,38.7,0.5271
2005/3/5,18:00:00,1.9,1116,-200,7.7,888,258,695,156,1176,980,8.6,56.3,0.6312
2005/3/5,19:00:00,2.5,1161,-200,9.1,945,344,654,177,1205,1077,8.5,57.9,0.6435
2005/3/5,20:00:00,2.6,1212,-200,10.9,1010,380,622,185,1284,1214,7.8,63.4,0.6735
2005/3/5,21:00:00,3.2,1225,-200,10.2,985,464,635,199,1255,1169,7.2,69.5,0.7084
2005/3/5,22:00:00,2.2,1154,-200,7.8,891,304,697,166,1197,1079,6.5,74.7,0.7248
2005/3/5,23:00:00,1.9,1140,-200,7.0,856,258,707,152,1171,1147,6.5,73.9,0.7224
2005/3/6,0:00:00,2.4,1201,-200,9.2,949,358,665,170,1220,1260,6.8,72.1,0.7143
2005/3/6,1:00:00,1.8,1011,-200,4.6,742,278,842,160,998,929,7.0,60.0,0.6055
2005/3/6,2:00:00,0.9,867,-200,2.1,590,116,1088,100,826,465,7.2,47.8,0.487
2005/3/6,3:00:00,0.8,856,-200,1.5,545,-200,1166,-200,803,398,7.2,47.3,0.483
2005/3/6,4:00:00,0.7,859,-200,1.3,527,60,1203,57,810,342,6.8,52.9,0.5245
2005/3/6,5:00:00,0.6,859,-200,0.8,479,51,1285,48,822,313,5.8,65.0,0.6029
2005/3/6,6:00:00,0.5,842,-200,0.6,454,33,1433,32,788,292,5.8,59.4,0.5502
2005/3/6,7:00:00,0.6,856,-200,1.1,505,80,1246,72,833,367,5.5,58.3,0.529
2005/3/6,8:00:00,0.6,867,-200,1.0,500,103,1219,86,818,387,5.9,54.8,0.5119
2005/3/6,9:00:00,0.7,877,-200,1.5,541,93,1148,79,829,399,7.3,48.7,0.5007
2005/3/6,10:00:00,0.7,869,-200,1.4,535,108,1162,87,783,376,9.4,39.9,0.4707
2005/3/6,11:00:00,0.9,900,-200,2.0,582,107,1081,85,792,377,11.2,33.8,0.449
2005/3/6,12:00:00,1.0,899,-200,2.3,603,122,1055,97,782,379,12.3,29.9,0.4255
2005/3/6,13:00:00,1.0,895,-200,2.6,624,122,1002,96,787,387,14.8,23.7,0.3945
2005/3/6,14:00:00,1.4,992,-200,6.7,844,156,830,113,990,552,13.1,26.6,0.399
2005/3/6,15:00:00,3.0,1104,-200,13.3,1095,246,609,163,1210,930,13.3,25.7,0.3914
2005/3/6,16:00:00,1.5,933,-200,4.0,711,205,912,146,850,554,12.0,27.7,0.3885
2005/3/6,17:00:00,1.7,973,-200,5.3,778,257,839,167,916,723,11.5,30.1,0.4067
2005/3/6,18:00:00,2.3,1069,-200,8.6,923,228,735,162,1036,875,10.1,33.2,0.4115
2005/3/6,19:00:00,2.5,1055,-200,6.2,821,321,797,194,942,949,8.6,38.1,0.4282
2005/3/6,20:00:00,2.1,1032,-200,5.3,778,270,834,185,926,869,8.0,41.2,0.4433
2005/3/6,21:00:00,1.5,982,-200,4.1,714,203,879,158,905,747,7.5,43.8,0.4551
2005/3/6,22:00:00,1.4,968,-200,3.5,680,201,918,156,891,740,6.8,46.9,0.465
2005/3/6,23:00:00,1.4,979,-200,4.1,718,207,883,157,903,807,6.1,46.3,0.4394
2005/3/7,0:00:00,1.4,935,-200,3.2,666,180,939,141,836,653,5.6,45.5,0.4187
2005/3/7,1:00:00,1.2,942,-200,3.2,666,140,960,116,848,553,5.4,48.8,0.4393
2005/3/7,2:00:00,0.9,883,-200,1.7,561,93,1080,84,785,412,5.1,51.2,0.4534
2005/3/7,3:00:00,0.6,841,-200,0.7,470,-200,1311,-200,708,289,5.3,51.0,0.4563
2005/3/7,4:00:00,0.4,843,-200,0.5,443,35,1490,34,730,262,5.2,57.2,0.5094
2005/3/7,5:00:00,0.4,872,-200,0.6,460,47,1359,45,755,288,4.5,63.1,0.5381
2005/3/7,6:00:00,0.5,862,-200,0.8,474,68,1312,59,753,310,5.2,54.5,0.486
2005/3/7,7:00:00,0.7,917,-200,1.7,562,131,1099,99,827,418,5.6,51.3,0.4712
2005/3/7,8:00:00,1.5,1022,-200,5.2,771,289,812,165,941,769,5.9,45.4,0.4244
2005/3/7,9:00:00,1.9,1022,-200,6.6,837,322,755,168,978,881,6.9,41.3,0.4145
2005/3/7,10:00:00,1.6,961,-200,5.5,789,330,839,169,910,816,8.6,34.2,0.3834
2005/3/7,11:00:00,1.4,912,-200,4.4,731,339,912,162,811,684,9.6,27.7,0.3308
2005/3/7,12:00:00,1.3,896,-200,4.4,731,316,911,155,799,627,10.6,25.3,0.3224
2005/3/7,13:00:00,1.3,890,-200,4.3,726,218,921,136,779,523,10.2,25.6,0.3181
2005/3/7,14:00:00,1.2,891,-200,4.5,740,177,919,124,788,502,10.0,25.2,0.3079
2005/3/7,15:00:00,1.3,894,-200,4.5,737,278,913,158,805,604,9.7,25.7,0.3088
2005/3/7,16:00:00,1.4,907,-200,4.8,753,313,886,167,819,682,9.7,26.8,0.3226
2005/3/7,17:00:00,1.7,973,-200,6.3,827,351,825,176,888,846,9.4,27.3,0.3216
2005/3/7,18:00:00,2.5,1035,-200,9.6,961,374,726,204,985,1027,7.9,28.0,0.2999
2005/3/7,19:00:00,3.8,1146,-200,15.0,1147,431,621,209,1148,1315,6.9,30.7,0.3066
2005/3/7,20:00:00,4.2,1176,-200,15.4,1162,468,600,224,1137,1363,6.1,33.3,0.3152
2005/3/7,21:00:00,2.8,1057,-200,8.9,935,368,720,211,982,1236,5.0,37.4,0.329
2005/3/7,22:00:00,1.5,974,-200,5.0,763,239,861,174,865,1076,4.2,40.9,0.3417
2005/3/7,23:00:00,1.8,1044,-200,6.5,834,292,781,181,924,1200,3.9,43.5,0.3538
2005/3/8,0:00:00,1.5,988,-200,4.4,734,205,860,157,868,1081,3.0,47.7,0.3658
2005/3/8,1:00:00,1.5,1016,-200,5.3,781,255,799,154,918,1174,2.5,52.1,0.3855
2005/3/8,2:00:00,1.2,929,-200,3.1,659,220,920,147,851,1033,2.0,53.5,0.3831
2005/3/8,3:00:00,0.8,876,-200,1.9,576,-200,1040,-200,815,900,1.0,56.7,0.3803
2005/3/8,4:00:00,-200.0,872,-200,1.7,558,114,1054,101,807,853,0.5,59.4,0.3841
2005/3/8,5:00:00,0.7,888,-200,1.9,574,153,1035,114,820,886,1.4,56.8,0.3903
2005/3/8,6:00:00,0.7,927,-200,2.8,638,224,949,134,846,949,0.9,58.4,0.388
2005/3/8,7:00:00,1.3,991,-200,5.5,786,295,817,144,931,1037,0.3,61.0,0.3881
2005/3/8,8:00:00,3.4,1317,-200,18.3,1247,667,558,182,1360,1571,0.9,59.1,0.3913
2005/3/8,9:00:00,5.5,1402,-200,26.3,1462,867,449,223,1599,1885,4.1,47.9,0.3959
2005/3/8,10:00:00,4.1,1222,-200,16.3,1188,666,554,219,1265,1683,7.7,34.6,0.3652
2005/3/8,11:00:00,3.0,1109,-200,12.3,1060,595,650,215,1091,1412,10.9,25.7,0.3341
2005/3/8,12:00:00,1.9,959,-200,7.4,875,421,797,191,864,1006,13.7,17.4,0.2715
2005/3/8,13:00:00,1.8,964,-200,8.1,902,292,780,162,882,855,14.0,16.8,0.2672
2005/3/8,14:00:00,2.1,1006,-200,10.8,1006,308,705,165,988,964,14.1,17.0,0.2729
2005/3/8,15:00:00,2.3,1002,-200,9.7,968,347,732,171,920,886,15.0,15.8,0.2678
2005/3/8,16:00:00,2.3,997,-200,9.9,975,377,739,164,926,947,16.5,14.9,0.2775
2005/3/8,17:00:00,2.0,1019,-200,9.6,964,325,729,168,957,984,15.8,16.7,0.2972
2005/3/8,18:00:00,3.1,1192,-200,16.5,1196,508,581,204,1222,1450,13.2,23.9,0.3597
2005/3/8,19:00:00,5.1,1399,-200,23.4,1387,768,487,242,1499,1837,11.0,33.8,0.4436
2005/3/8,20:00:00,5.9,1419,-200,24.2,1408,764,466,246,1531,1899,9.5,39.0,0.4644
2005/3/8,21:00:00,3.2,1250,-200,13.3,1094,500,600,215,1198,1629,8.5,42.4,0.4716
2005/3/8,22:00:00,2.4,1156,-200,8.4,916,463,687,206,1055,1490,7.5,44.0,0.4564
2005/3/8,23:00:00,1.4,1064,-200,5.4,783,258,785,167,954,1319,6.6,46.0,0.4505
2005/3/9,0:00:00,1.4,1066,-200,5.2,771,214,795,145,949,1247,5.5,49.6,0.4526
2005/3/9,1:00:00,1.3,1031,-200,4.6,741,191,821,133,927,1144,4.9,52.2,0.4567
2005/3/9,2:00:00,1.0,973,-200,3.2,663,154,889,117,887,1014,4.6,53.5,0.4584
2005/3/9,3:00:00,0.8,937,-200,2.2,600,-200,985,-200,873,885,4.7,53.1,0.4589
2005/3/9,4:00:00,0.8,930,-200,2.5,616,113,969,90,893,875,3.8,56.8,0.4614
2005/3/9,5:00:00,0.9,949,-200,2.8,640,167,902,112,909,971,2.3,63.5,0.463
2005/3/9,6:00:00,0.9,979,-200,3.9,707,235,851,120,959,1048,2.0,64.9,0.4657
2005/3/9,7:00:00,1.7,1094,-200,7.2,865,372,708,141,1061,1223,2.0,65.3,0.4688
2005/3/9,8:00:00,4.3,1450,-200,20.9,1322,877,490,190,1497,1756,3.3,61.6,0.4829
2005/3/9,9:00:00,6.0,1508,-200,27.0,1479,900,419,215,1685,2014,5.7,52.5,0.4851
2005/3/9,10:00:00,3.8,1374,-200,18.5,1255,733,504,215,1375,1855,8.3,43.5,0.4774
2005/3/9,11:00:00,3.3,1308,-200,14.0,1117,691,549,235,1261,1795,10.5,38.9,0.4926
2005/3/9,12:00:00,2.3,1249,-200,10.5,996,457,593,194,1198,1575,14.5,33.4,0.5488
2005/3/9,13:00:00,2.4,1282,-200,11.2,1023,369,573,159,1305,1461,15.7,34.6,0.6147
2005/3/9,14:00:00,2.2,1253,-200,10.3,988,285,589,123,1292,1314,16.1,36.3,0.6593
2005/3/9,15:00:00,1.9,1222,-200,8.6,924,279,612,121,1216,1147,17.3,34.5,0.6728
2005/3/9,16:00:00,1.7,1201,-200,7.6,882,198,638,102,1189,948,17.6,34.1,0.6781
2005/3/9,17:00:00,1.9,1238,-200,10.2,985,229,592,114,1271,1252,18.0,33.1,0.6779
2005/3/9,18:00:00,3.8,1434,-200,17.8,1234,477,476,168,1520,1676,14.6,41.0,0.6792
2005/3/9,19:00:00,5.3,1573,-200,25.3,1436,679,407,207,1747,2056,12.8,46.2,0.6794
2005/3/9,20:00:00,5.9,1552,-200,24.4,1413,682,407,199,1724,2088,11.5,53.9,0.7312
2005/3/9,21:00:00,5.5,1510,-200,20.0,1297,679,458,192,1606,1945,10.6,58.8,0.7512
2005/3/9,22:00:00,2.0,1165,-200,7.3,870,298,671,148,1181,1482,9.7,60.0,0.7238
2005/3/9,23:00:00,1.8,1177,-200,6.6,837,265,670,137,1161,1448,8.3,64.2,0.7071
2005/3/10,0:00:00,1.6,1135,-200,5.7,800,196,705,123,1130,1304,7.8,65.5,0.6961
2005/3/10,1:00:00,1.3,1070,-200,4.5,739,155,767,109,1070,1186,7.5,65.9,0.6868
2005/3/10,2:00:00,1.1,1034,-200,4.1,715,131,801,98,1067,1051,6.1,72.1,0.6847
2005/3/10,3:00:00,1.1,1014,-200,4.4,731,-200,784,-200,1062,1038,4.6,78.2,0.6684
2005/3/10,4:00:00,1.0,988,-200,3.3,673,165,838,94,1034,969,4.0,80.9,0.667
2005/3/10,5:00:00,0.8,975,-200,3.3,668,169,874,95,1020,951,4.2,79.1,0.6611
2005/3/10,6:00:00,0.9,984,-200,3.5,681,224,852,101,1020,970,5.3,73.2,0.6577
2005/3/10,7:00:00,1.3,1092,-200,6.4,831,249,720,100,1143,1090,4.3,76.1,0.6395
2005/3/10,8:00:00,4.1,1454,-200,20.1,1299,863,457,150,1606,1673,4.8,74.6,0.647
2005/3/10,9:00:00,3.9,1446,-200,21.2,1328,665,439,168,1620,1833,7.5,64.5,0.6702
2005/3/10,10:00:00,3.5,1316,-200,13.7,1105,670,511,199,1372,1828,11.7,49.3,0.6772
2005/3/10,11:00:00,2.7,1283,-200,11.7,1039,500,549,168,1308,1724,14.7,41.2,0.6857
2005/3/10,12:00:00,2.3,1223,-200,10.6,999,428,578,161,1258,1547,17.4,33.2,0.6535
2005/3/10,13:00:00,2.3,1176,-200,9.8,969,-200,612,-200,1196,1300,18.8,26.2,0.5637
2005/3/10,14:00:00,2.1,1041,-200,9.1,945,306,692,145,1082,1000,19.1,18.1,0.3955
2005/3/10,15:00:00,2.2,1008,-200,9.2,946,334,705,148,1016,942,19.5,15.3,0.3431
2005/3/10,16:00:00,1.8,962,-200,5.9,807,268,821,131,901,745,20.2,14.4,0.337
2005/3/10,17:00:00,1.9,1048,-200,8.6,925,284,721,137,1022,941,19.8,16.0,0.3632
2005/3/10,18:00:00,2.7,1145,-200,12.7,1074,393,593,163,1186,1232,16.5,21.6,0.4012
2005/3/10,19:00:00,4.7,1198,-200,19.8,1291,603,531,219,1295,1527,14.5,18.3,0.2996
2005/3/10,20:00:00,5.4,1319,-200,23.8,1399,757,497,245,1458,1746,12.8,22.8,0.3364
2005/3/10,21:00:00,4.2,1274,-200,14.6,1136,684,547,229,1233,1741,11.5,35.9,0.4862
2005/3/10,22:00:00,2.1,1085,-200,7.6,882,426,705,184,985,1433,9.5,34.6,0.411
2005/3/10,23:00:00,1.4,1017,-200,4.9,760,254,806,151,922,1235,8.3,38.2,0.4203
2005/3/11,0:00:00,1.4,1039,-200,5.2,774,227,786,133,949,1173,7.7,41.7,0.4387
2005/3/11,1:00:00,1.4,1027,-200,4.8,751,221,798,135,936,1171,6.8,44.9,0.4472
2005/3/11,2:00:00,1.0,952,-200,3.2,662,155,905,111,887,1024,5.7,49.4,0.4551
2005/3/11,3:00:00,0.8,930,-200,2.4,609,120,968,90,864,928,5.7,50.1,0.4629
2005/3/11,4:00:00,-200.0,942,-200,3.2,665,134,923,91,912,956,4.4,56.4,0.4761
2005/3/11,5:00:00,0.7,897,-200,2.1,594,128,999,89,870,871,4.9,55.2,0.4807
2005/3/11,6:00:00,0.6,928,-200,2.7,631,148,985,89,908,884,4.5,56.3,0.48
2005/3/11,7:00:00,0.2,987,-200,4.5,738,233,833,117,957,1010,3.8,59.7,0.4839
2005/3/11,8:00:00,1.5,1272,-200,13.8,1111,470,563,141,1279,1416,4.3,58.6,0.4915
2005/3/11,9:00:00,3.5,1452,-200,22.7,1370,679,445,189,1581,1817,7.1,50.0,0.5067
2005/3/11,10:00:00,3.0,1415,-200,19.3,1278,796,483,211,1399,1870,11.1,38.4,0.5066
2005/3/11,11:00:00,3.0,-200,-200,-200.0,-200,812,-200,235,-200,-200,-200.0,-200.0,-200.0
2005/3/11,12:00:00,1.0,1203,-200,9.3,951,339,618,162,1162,1305,17.2,30.6,0.5949
2005/3/11,13:00:00,1.5,1258,-200,12.1,1052,354,551,172,1297,1205,17.8,33.3,0.6741
2005/3/11,14:00:00,2.2,1328,-200,14.2,1123,466,508,182,1404,1339,18.8,31.8,0.6853
